"year","ctry","variable","pubdate","value"
"2025",172,"NGDP_RPCH","2025-06-01",0.529995852327292
"2026",172,"NGDP_RPCH","2025-06-01",1.45250407829975
"2027",172,"NGDP_RPCH","2025-06-01",1.63147741651695
"2002",132,"PCPIPCH","2002-12-01",1.9
"2003",132,"PCPIPCH","2002-12-01",2
"2004",132,"PCPIPCH","2002-12-01",1.6
"2003",132,"PCPIPCH","2003-12-01",2.2
"2004",132,"PCPIPCH","2003-12-01",2.3
"2005",132,"PCPIPCH","2003-12-01",1.6
"2004",132,"PCPIPCH","2004-12-01",2.3
"2005",132,"PCPIPCH","2004-12-01",2.1
"2006",132,"PCPIPCH","2004-12-01",1.8
"2005",132,"PCPIPCH","2005-12-01",1.9
"2006",132,"PCPIPCH","2005-12-01",1.9
"2007",132,"PCPIPCH","2005-12-01",1.7
"2006",132,"PCPIPCH","2006-12-01",1.9
"2007",132,"PCPIPCH","2006-12-01",1.5
"2008",132,"PCPIPCH","2006-12-01",1.8
"2007",132,"PCPIPCH","2007-12-01",1.6
"2008",132,"PCPIPCH","2007-12-01",2.1
"2009",132,"PCPIPCH","2007-12-01",1.3
"2008",132,"PCPIPCH","2008-12-01",3.2
"2009",132,"PCPIPCH","2008-12-01",1.2
"2010",132,"PCPIPCH","2008-12-01",1.4
"2009",132,"PCPIPCH","2009-12-01",0.1
"2010",132,"PCPIPCH","2009-12-01",1.3
"2011",132,"PCPIPCH","2009-12-01",1.2
"2010",132,"PCPIPCH","2010-12-01",1.7
"2011",132,"PCPIPCH","2010-12-01",1.6
"2012",132,"PCPIPCH","2010-12-01",1.2
"2011",132,"PCPIPCH","2011-12-01",2.3
"2012",132,"PCPIPCH","2011-12-01",1.8
"2013",132,"PCPIPCH","2011-12-01",1.3
"2012",132,"PCPIPCH","2012-12-01",2.2
"2013",132,"PCPIPCH","2012-12-01",1.2
"2014",132,"PCPIPCH","2012-12-01",1.4
"2013",132,"PCPIPCH","2013-12-01",1
"2014",132,"PCPIPCH","2013-12-01",1.4
"2015",132,"PCPIPCH","2013-12-01",1.2
"2014",132,"PCPIPCH","2014-12-01",0.7
"2015",132,"PCPIPCH","2014-12-01",1
"2016",132,"PCPIPCH","2014-12-01",1.3
"2015",132,"PCPIPCH","2015-12-01",0.1
"2016",132,"PCPIPCH","2015-12-01",1
"2017",132,"PCPIPCH","2015-12-01",1.5
"2016",132,"PCPIPCH","2016-12-01",0.3
"2017",132,"PCPIPCH","2016-12-01",1.2
"2018",132,"PCPIPCH","2016-12-01",1.4
"2019",132,"PCPIPCH","2016-12-01",1.5
"2017",132,"PCPIPCH","2017-12-01",1.2
"2018",132,"PCPIPCH","2017-12-01",1.4
"2019",132,"PCPIPCH","2017-12-01",1.2
"2020",132,"PCPIPCH","2017-12-01",1.6
"2018",132,"PCPIPCH","2018-12-01",2.1
"2019",132,"PCPIPCH","2018-12-01",1.6
"2020",132,"PCPIPCH","2018-12-01",1.7
"2021",132,"PCPIPCH","2018-12-01",1.7
"2019",132,"PCPIPCH","2019-12-01",1.3
"2020",132,"PCPIPCH","2019-12-01",1.1
"2021",132,"PCPIPCH","2019-12-01",1.3
"2022",132,"PCPIPCH","2019-12-01",1.4
"2020",132,"PCPIPCH","2020-12-01",0.5
"2021",132,"PCPIPCH","2020-12-01",0.5
"2022",132,"PCPIPCH","2020-12-01",0.8
"2023",132,"PCPIPCH","2020-12-01",1
"2021",132,"PCPIPCH","2021-12-01",2.1
"2022",132,"PCPIPCH","2021-12-01",2.5
"2023",132,"PCPIPCH","2021-12-01",1.5
"2024",132,"PCPIPCH","2021-12-01",1.6
"2022",132,"PCPIPCH","2022-12-01",6
"2023",132,"PCPIPCH","2022-12-01",6
"2024",132,"PCPIPCH","2022-12-01",2.5
"2025",132,"PCPIPCH","2022-12-01",2.1
"2023",132,"PCPIPCH","2023-12-01",5.7
"2024",132,"PCPIPCH","2023-12-01",2.5
"2025",132,"PCPIPCH","2023-12-01",1.8
"2026",132,"PCPIPCH","2023-12-01",1.7
"2024",132,"PCPIPCH","2024-12-01",2.4
"2025",132,"PCPIPCH","2024-12-01",1.6
"2026",132,"PCPIPCH","2024-12-01",1.7
"2027",132,"PCPIPCH","2024-12-01",1.9
"2025",132,"PCPIPCH","2025-12-01",0.941566122545545
"2026",132,"PCPIPCH","2025-12-01",1.32589246192421
"2027",132,"PCPIPCH","2025-12-01",1.27400382616119
"2028",132,"PCPIPCH","2025-12-01",1.83997757346472
"2002",132,"PCPIPCH","2002-06-01",1.9
"2003",132,"PCPIPCH","2002-06-01",1.6
"2004",132,"PCPIPCH","2002-06-01",1.9
"2003",132,"PCPIPCH","2003-06-01",2.1
"2004",132,"PCPIPCH","2003-06-01",1.4
"2005",132,"PCPIPCH","2003-06-01",1.6
"2004",132,"PCPIPCH","2004-06-01",2.4
"2005",132,"PCPIPCH","2004-06-01",1.7
"2006",132,"PCPIPCH","2004-06-01",1.8
"2005",132,"PCPIPCH","2005-06-01",2
"2006",132,"PCPIPCH","2005-06-01",1.7
"2007",132,"PCPIPCH","2005-06-01",1.4
"2006",132,"PCPIPCH","2006-06-01",2
"2007",132,"PCPIPCH","2006-06-01",1.7
"2008",132,"PCPIPCH","2006-06-01",1.7
"2007",132,"PCPIPCH","2007-06-01",1.3
"2008",132,"PCPIPCH","2007-06-01",1.8
"2009",132,"PCPIPCH","2007-06-01",1.8
"2008",132,"PCPIPCH","2008-06-01",3.3
"2009",132,"PCPIPCH","2008-06-01",1.8
"2010",132,"PCPIPCH","2008-06-01",1.6
"2009",132,"PCPIPCH","2009-06-01",0
"2010",132,"PCPIPCH","2009-06-01",1
"2011",132,"PCPIPCH","2009-06-01",0.9
"2010",132,"PCPIPCH","2010-06-01",1.6
"2011",132,"PCPIPCH","2010-06-01",1.4
"2012",132,"PCPIPCH","2010-06-01",1.2
"2011",132,"PCPIPCH","2011-06-01",2.2
"2012",132,"PCPIPCH","2011-06-01",1.4
"2013",132,"PCPIPCH","2011-06-01",1.5
"2012",132,"PCPIPCH","2012-06-01",2.4
"2013",132,"PCPIPCH","2012-06-01",1.5
"2014",132,"PCPIPCH","2012-06-01",1.6
"2013",132,"PCPIPCH","2013-06-01",0.9
"2014",132,"PCPIPCH","2013-06-01",1.2
"2015",132,"PCPIPCH","2013-06-01",1.2
"2014",132,"PCPIPCH","2014-06-01",0.9
"2015",132,"PCPIPCH","2014-06-01",1.1
"2016",132,"PCPIPCH","2014-06-01",1.4
"2015",132,"PCPIPCH","2015-06-01",0.3
"2016",132,"PCPIPCH","2015-06-01",1.4
"2017",132,"PCPIPCH","2015-06-01",1.7
"2016",132,"PCPIPCH","2016-06-01",0.2
"2017",132,"PCPIPCH","2016-06-01",1.1
"2018",132,"PCPIPCH","2016-06-01",1.4
"2017",132,"PCPIPCH","2017-06-01",1.2
"2018",132,"PCPIPCH","2017-06-01",1.2
"2019",132,"PCPIPCH","2017-06-01",1.4
"2018",132,"PCPIPCH","2018-06-01",2
"2019",132,"PCPIPCH","2018-06-01",1.5
"2020",132,"PCPIPCH","2018-06-01",1.8
"2019",132,"PCPIPCH","2019-06-01",1.3
"2020",132,"PCPIPCH","2019-06-01",1.3
"2021",132,"PCPIPCH","2019-06-01",1.4
"2020",132,"PCPIPCH","2020-06-01",0.4
"2021",132,"PCPIPCH","2020-06-01",0.5
"2022",132,"PCPIPCH","2020-06-01",0.9
"2021",132,"PCPIPCH","2021-06-01",1.5
"2022",132,"PCPIPCH","2021-06-01",1.2
"2023",132,"PCPIPCH","2021-06-01",1.2
"2024",132,"PCPIPCH","2021-06-01",NA
"2022",132,"PCPIPCH","2022-06-01",5.6
"2023",132,"PCPIPCH","2022-06-01",3.4
"2024",132,"PCPIPCH","2022-06-01",1.9
"2023",132,"PCPIPCH","2023-06-01",5.6
"2024",132,"PCPIPCH","2023-06-01",2.4
"2025",132,"PCPIPCH","2023-06-01",1.9
"2024",132,"PCPIPCH","2024-06-01",2.5
"2025",132,"PCPIPCH","2024-06-01",1.7
"2026",132,"PCPIPCH","2024-06-01",1.7
"2025",132,"PCPIPCH","2025-06-01",1.02470512690529
"2026",132,"PCPIPCH","2025-06-01",1.41686437264696
"2027",132,"PCPIPCH","2025-06-01",1.84049017423362
"2001",132,"LUR","2001-12-01",8.9
"2002",132,"LUR","2001-12-01",9.3
"2003",132,"LUR","2001-12-01",9
"2002",132,"LUR","2002-12-01",9
"2003",132,"LUR","2002-12-01",9.5
"2004",132,"LUR","2002-12-01",9.2
"2003",132,"LUR","2003-12-01",9.6
"2004",132,"LUR","2003-12-01",9.9
"2005",132,"LUR","2003-12-01",9.5
"2004",132,"LUR","2004-12-01",9.8
"2005",132,"LUR","2004-12-01",9.7
"2006",132,"LUR","2004-12-01",9.2
"2005",132,"LUR","2005-12-01",10
"2006",132,"LUR","2005-12-01",9.6
"2007",132,"LUR","2005-12-01",8.8
"2006",132,"LUR","2006-12-01",9.1
"2007",132,"LUR","2006-12-01",8.7
"2008",132,"LUR","2006-12-01",8.5
"2007",132,"LUR","2007-12-01",8.1
"2008",132,"LUR","2007-12-01",7.6
"2009",132,"LUR","2007-12-01",7.5
"2008",132,"LUR","2008-12-01",7.8
"2009",132,"LUR","2008-12-01",8.6
"2010",132,"LUR","2008-12-01",9
"2009",132,"LUR","2009-12-01",9.5
"2010",132,"LUR","2009-12-01",10.1
"2011",132,"LUR","2009-12-01",10.1
"2010",132,"LUR","2010-12-01",9.7
"2011",132,"LUR","2010-12-01",9.5
"2012",132,"LUR","2010-12-01",9.3
"2011",132,"LUR","2011-12-01",9.6
"2012",132,"LUR","2011-12-01",9.6
"2013",132,"LUR","2011-12-01",9.7
"2012",132,"LUR","2012-12-01",10.2
"2013",132,"LUR","2012-12-01",10.9
"2014",132,"LUR","2012-12-01",11.2
"2013",132,"LUR","2013-12-01",10.8
"2014",132,"LUR","2013-12-01",10.7
"2015",132,"LUR","2013-12-01",11.1
"2014",132,"LUR","2014-12-01",10.3
"2015",132,"LUR","2014-12-01",10.4
"2016",132,"LUR","2014-12-01",10.4
"2015",132,"LUR","2015-12-01",10.2
"2016",132,"LUR","2015-12-01",10
"2017",132,"LUR","2015-12-01",9.7
"2016",132,"LUR","2016-12-01",10
"2017",132,"LUR","2016-12-01",9.9
"2018",132,"LUR","2016-12-01",9.7
"2019",132,"LUR","2016-12-01",9.5
"2017",132,"LUR","2017-12-01",9.6
"2018",132,"LUR","2017-12-01",9.6
"2019",132,"LUR","2017-12-01",9.2
"2020",132,"LUR","2017-12-01",8.8
"2018",132,"LUR","2018-12-01",9.1
"2019",132,"LUR","2018-12-01",8.9
"2020",132,"LUR","2018-12-01",8.5
"2021",132,"LUR","2018-12-01",8.2
"2019",132,"LUR","2019-12-01",8.5
"2020",132,"LUR","2019-12-01",8.2
"2021",132,"LUR","2019-12-01",8.1
"2022",132,"LUR","2019-12-01",8
"2020",132,"LUR","2020-12-01",8.5
"2021",132,"LUR","2020-12-01",10.7
"2022",132,"LUR","2020-12-01",9.5
"2023",132,"LUR","2020-12-01",8.9
"2021",132,"LUR","2021-12-01",8
"2022",132,"LUR","2021-12-01",7.9
"2023",132,"LUR","2021-12-01",7.8
"2024",132,"LUR","2021-12-01",7.7
"2022",132,"LUR","2022-12-01",7.3
"2023",132,"LUR","2022-12-01",7.5
"2024",132,"LUR","2022-12-01",8.2
"2025",132,"LUR","2022-12-01",8.3
"2023",132,"LUR","2023-12-01",7.3
"2024",132,"LUR","2023-12-01",7.6
"2025",132,"LUR","2023-12-01",7.8
"2026",132,"LUR","2023-12-01",7.6
"2024",132,"LUR","2024-12-01",7.4
"2025",132,"LUR","2024-12-01",7.8
"2026",132,"LUR","2024-12-01",7.8
"2027",132,"LUR","2024-12-01",7.4
"2025",132,"LUR","2025-12-01",7.6408775
"2026",132,"LUR","2025-12-01",7.7605725
"2027",132,"LUR","2025-12-01",7.6227975
"2028",132,"LUR","2025-12-01",7.43932
"2002",132,"LUR","2002-06-01",9
"2003",132,"LUR","2002-06-01",8.7
"2004",132,"LUR","2002-06-01",8.2
"2003",132,"LUR","2003-06-01",9.5
"2004",132,"LUR","2003-06-01",9.6
"2005",132,"LUR","2003-06-01",9.3
"2004",132,"LUR","2004-06-01",9.9
"2005",132,"LUR","2004-06-01",9.6
"2006",132,"LUR","2004-06-01",8.8
"2005",132,"LUR","2005-06-01",10.1
"2006",132,"LUR","2005-06-01",9.8
"2007",132,"LUR","2005-06-01",9.1
"2006",132,"LUR","2006-06-01",9.4
"2007",132,"LUR","2006-06-01",9
"2008",132,"LUR","2006-06-01",8.7
"2007",132,"LUR","2007-06-01",8.2
"2008",132,"LUR","2007-06-01",8
"2009",132,"LUR","2007-06-01",7.9
"2008",132,"LUR","2008-06-01",7.9
"2009",132,"LUR","2008-06-01",7.7
"2010",132,"LUR","2008-06-01",7.7
"2009",132,"LUR","2009-06-01",9.5
"2010",132,"LUR","2009-06-01",10.3
"2011",132,"LUR","2009-06-01",10.5
"2010",132,"LUR","2010-06-01",10.1
"2011",132,"LUR","2010-06-01",10.1
"2012",132,"LUR","2010-06-01",9.9
"2011",132,"LUR","2011-06-01",9.1
"2012",132,"LUR","2011-06-01",8.7
"2013",132,"LUR","2011-06-01",8.5
"2012",132,"LUR","2012-06-01",10
"2013",132,"LUR","2012-06-01",10.1
"2014",132,"LUR","2012-06-01",10
"2013",132,"LUR","2013-06-01",10.8
"2014",132,"LUR","2013-06-01",10.7
"2015",132,"LUR","2013-06-01",10.6
"2014",132,"LUR","2014-06-01",10.3
"2015",132,"LUR","2014-06-01",10.4
"2016",132,"LUR","2014-06-01",10.3
"2015",132,"LUR","2015-06-01",10.3
"2016",132,"LUR","2015-06-01",10.1
"2017",132,"LUR","2015-06-01",9.6
"2016",132,"LUR","2016-06-01",10.1
"2017",132,"LUR","2016-06-01",10
"2018",132,"LUR","2016-06-01",9.8
"2017",132,"LUR","2017-06-01",9.7
"2018",132,"LUR","2017-06-01",9.6
"2019",132,"LUR","2017-06-01",9.3
"2018",132,"LUR","2018-06-01",9.1
"2019",132,"LUR","2018-06-01",8.8
"2020",132,"LUR","2018-06-01",8.3
"2019",132,"LUR","2019-06-01",8.6
"2020",132,"LUR","2019-06-01",8.3
"2021",132,"LUR","2019-06-01",8.1
"2020",132,"LUR","2020-06-01",10.1
"2021",132,"LUR","2020-06-01",11.7
"2022",132,"LUR","2020-06-01",10.4
"2021",132,"LUR","2021-06-01",8.7
"2022",132,"LUR","2021-06-01",9.2
"2023",132,"LUR","2021-06-01",8.9
"2022",132,"LUR","2022-06-01",7.4
"2023",132,"LUR","2022-06-01",7.7
"2024",132,"LUR","2022-06-01",7.9
"2023",132,"LUR","2023-06-01",7.1
"2024",132,"LUR","2023-06-01",7.4
"2025",132,"LUR","2023-06-01",7.6
"2024",132,"LUR","2024-06-01",7.5
"2025",132,"LUR","2024-06-01",7.8
"2026",132,"LUR","2024-06-01",7.7
"2025",132,"LUR","2025-06-01",7.59114
"2026",132,"LUR","2025-06-01",7.7409725
"2027",132,"LUR","2025-06-01",7.39272
"2001",132,"NGDP_RPCH","2001-12-01",2
"2002",132,"NGDP_RPCH","2001-12-01",1.3
"2003",132,"NGDP_RPCH","2001-12-01",2.5
"2002",132,"NGDP_RPCH","2002-12-01",1
"2003",132,"NGDP_RPCH","2002-12-01",1.6
"2004",132,"NGDP_RPCH","2002-12-01",2.5
"2003",132,"NGDP_RPCH","2003-12-01",0.2
"2004",132,"NGDP_RPCH","2003-12-01",1.7
"2005",132,"NGDP_RPCH","2003-12-01",2.5
"2004",132,"NGDP_RPCH","2004-12-01",2.2
"2005",132,"NGDP_RPCH","2004-12-01",2
"2006",132,"NGDP_RPCH","2004-12-01",2.4
"2005",132,"NGDP_RPCH","2005-12-01",1.6
"2006",132,"NGDP_RPCH","2005-12-01",2.1
"2007",132,"NGDP_RPCH","2005-12-01",2.3
"2006",132,"NGDP_RPCH","2006-12-01",2
"2007",132,"NGDP_RPCH","2006-12-01",2.1
"2008",132,"NGDP_RPCH","2006-12-01",2.2
"2007",132,"NGDP_RPCH","2007-12-01",1.9
"2008",132,"NGDP_RPCH","2007-12-01",2.1
"2009",132,"NGDP_RPCH","2007-12-01",2
"2008",132,"NGDP_RPCH","2008-12-01",0.9
"2009",132,"NGDP_RPCH","2008-12-01",-0.3
"2010",132,"NGDP_RPCH","2008-12-01",1.2
"2009",132,"NGDP_RPCH","2009-12-01",-2.3
"2010",132,"NGDP_RPCH","2009-12-01",1.1
"2011",132,"NGDP_RPCH","2009-12-01",1.2
"2010",132,"NGDP_RPCH","2010-12-01",1.6
"2011",132,"NGDP_RPCH","2010-12-01",1.5
"2012",132,"NGDP_RPCH","2010-12-01",1.6
"2011",132,"NGDP_RPCH","2011-12-01",1.7
"2012",132,"NGDP_RPCH","2011-12-01",0.7
"2013",132,"NGDP_RPCH","2011-12-01",1.3
"2012",132,"NGDP_RPCH","2012-12-01",0.1
"2013",132,"NGDP_RPCH","2012-12-01",-0.3
"2014",132,"NGDP_RPCH","2012-12-01",0.6
"2013",132,"NGDP_RPCH","2013-12-01",0.2
"2014",132,"NGDP_RPCH","2013-12-01",0.8
"2015",132,"NGDP_RPCH","2013-12-01",1.5
"2014",132,"NGDP_RPCH","2014-12-01",0.4
"2015",132,"NGDP_RPCH","2014-12-01",0.8
"2016",132,"NGDP_RPCH","2014-12-01",1.4
"2015",132,"NGDP_RPCH","2015-12-01",1.2
"2016",132,"NGDP_RPCH","2015-12-01",1.4
"2017",132,"NGDP_RPCH","2015-12-01",1.6
"2016",132,"NGDP_RPCH","2016-12-01",1.3
"2017",132,"NGDP_RPCH","2016-12-01",1.3
"2018",132,"NGDP_RPCH","2016-12-01",1.4
"2019",132,"NGDP_RPCH","2016-12-01",1.5
"2017",132,"NGDP_RPCH","2017-12-01",1.8
"2018",132,"NGDP_RPCH","2017-12-01",1.7
"2019",132,"NGDP_RPCH","2017-12-01",1.8
"2020",132,"NGDP_RPCH","2017-12-01",1.6
"2018",132,"NGDP_RPCH","2018-12-01",1.5
"2019",132,"NGDP_RPCH","2018-12-01",1.5
"2020",132,"NGDP_RPCH","2018-12-01",1.6
"2021",132,"NGDP_RPCH","2018-12-01",1.4
"2019",132,"NGDP_RPCH","2019-12-01",1.3
"2020",132,"NGDP_RPCH","2019-12-01",1.1
"2021",132,"NGDP_RPCH","2019-12-01",1.3
"2022",132,"NGDP_RPCH","2019-12-01",1.3
"2020",132,"NGDP_RPCH","2020-12-01",-9.3
"2021",132,"NGDP_RPCH","2020-12-01",4.8
"2022",132,"NGDP_RPCH","2020-12-01",5
"2023",132,"NGDP_RPCH","2020-12-01",2.3
"2021",132,"NGDP_RPCH","2021-12-01",6.7
"2022",132,"NGDP_RPCH","2021-12-01",3.6
"2023",132,"NGDP_RPCH","2021-12-01",2.2
"2024",132,"NGDP_RPCH","2021-12-01",1.4
"2022",132,"NGDP_RPCH","2022-12-01",2.6
"2023",132,"NGDP_RPCH","2022-12-01",0.3
"2024",132,"NGDP_RPCH","2022-12-01",1.2
"2025",132,"NGDP_RPCH","2022-12-01",1.8
"2023",132,"NGDP_RPCH","2023-12-01",0.9
"2024",132,"NGDP_RPCH","2023-12-01",0.9
"2025",132,"NGDP_RPCH","2023-12-01",1.3
"2026",132,"NGDP_RPCH","2023-12-01",1.6
"2024",132,"NGDP_RPCH","2024-12-01",1.1
"2025",132,"NGDP_RPCH","2024-12-01",0.9
"2026",132,"NGDP_RPCH","2024-12-01",1.3
"2027",132,"NGDP_RPCH","2024-12-01",1.3
"2025",132,"NGDP_RPCH","2025-12-01",0.847869441575022
"2026",132,"NGDP_RPCH","2025-12-01",0.959373773184713
"2027",132,"NGDP_RPCH","2025-12-01",1.01618862017978
"2028",132,"NGDP_RPCH","2025-12-01",1.13180173568042
"2002",132,"NGDP_RPCH","2002-06-01",1.5
"2003",132,"NGDP_RPCH","2002-06-01",2.9
"2004",132,"NGDP_RPCH","2002-06-01",3
"2003",132,"NGDP_RPCH","2003-06-01",0.8
"2004",132,"NGDP_RPCH","2003-06-01",2.1
"2005",132,"NGDP_RPCH","2003-06-01",2.6
"2004",132,"NGDP_RPCH","2004-06-01",2.3
"2005",132,"NGDP_RPCH","2004-06-01",2.4
"2006",132,"NGDP_RPCH","2004-06-01",2.6
"2005",132,"NGDP_RPCH","2005-06-01",1.8
"2006",132,"NGDP_RPCH","2005-06-01",2.2
"2007",132,"NGDP_RPCH","2005-06-01",2.3
"2006",132,"NGDP_RPCH","2006-06-01",1.9
"2007",132,"NGDP_RPCH","2006-06-01",2.1
"2008",132,"NGDP_RPCH","2006-06-01",2.3
"2007",132,"NGDP_RPCH","2007-06-01",2.1
"2008",132,"NGDP_RPCH","2007-06-01",2.1
"2009",132,"NGDP_RPCH","2007-06-01",2.3
"2008",132,"NGDP_RPCH","2008-06-01",1.9
"2009",132,"NGDP_RPCH","2008-06-01",1.6
"2010",132,"NGDP_RPCH","2008-06-01",1.8
"2009",132,"NGDP_RPCH","2009-06-01",-2.8
"2010",132,"NGDP_RPCH","2009-06-01",0.7
"2011",132,"NGDP_RPCH","2009-06-01",1
"2010",132,"NGDP_RPCH","2010-06-01",1.3
"2011",132,"NGDP_RPCH","2010-06-01",1.3
"2012",132,"NGDP_RPCH","2010-06-01",1.9
"2011",132,"NGDP_RPCH","2011-06-01",2.2
"2012",132,"NGDP_RPCH","2011-06-01",1.9
"2013",132,"NGDP_RPCH","2011-06-01",1.9
"2012",132,"NGDP_RPCH","2012-06-01",0.5
"2013",132,"NGDP_RPCH","2012-06-01",1.3
"2014",132,"NGDP_RPCH","2012-06-01",1.5
"2013",132,"NGDP_RPCH","2013-06-01",-0.2
"2014",132,"NGDP_RPCH","2013-06-01",1
"2015",132,"NGDP_RPCH","2013-06-01",1.9
"2014",132,"NGDP_RPCH","2014-06-01",0.7
"2015",132,"NGDP_RPCH","2014-06-01",1.6
"2016",132,"NGDP_RPCH","2014-06-01",1.8
"2015",132,"NGDP_RPCH","2015-06-01",1.2
"2016",132,"NGDP_RPCH","2015-06-01",1.8
"2017",132,"NGDP_RPCH","2015-06-01",1.9
"2016",132,"NGDP_RPCH","2016-06-01",1.4
"2017",132,"NGDP_RPCH","2016-06-01",1.5
"2018",132,"NGDP_RPCH","2016-06-01",1.6
"2017",132,"NGDP_RPCH","2017-06-01",1.4
"2018",132,"NGDP_RPCH","2017-06-01",1.6
"2019",132,"NGDP_RPCH","2017-06-01",1.6
"2018",132,"NGDP_RPCH","2018-06-01",1.8
"2019",132,"NGDP_RPCH","2018-06-01",1.7
"2020",132,"NGDP_RPCH","2018-06-01",1.6
"2019",132,"NGDP_RPCH","2019-06-01",1.3
"2020",132,"NGDP_RPCH","2019-06-01",1.4
"2021",132,"NGDP_RPCH","2019-06-01",1.4
"2020",132,"NGDP_RPCH","2020-06-01",-10.3
"2021",132,"NGDP_RPCH","2020-06-01",6.9
"2022",132,"NGDP_RPCH","2020-06-01",3.9
"2021",132,"NGDP_RPCH","2021-06-01",5.8
"2022",132,"NGDP_RPCH","2021-06-01",4.1
"2023",132,"NGDP_RPCH","2021-06-01",2.1
"2022",132,"NGDP_RPCH","2022-06-01",2.7
"2023",132,"NGDP_RPCH","2022-06-01",1.2
"2024",132,"NGDP_RPCH","2022-06-01",1.7
"2023",132,"NGDP_RPCH","2023-06-01",0.7
"2024",132,"NGDP_RPCH","2023-06-01",1
"2025",132,"NGDP_RPCH","2023-06-01",1.5
"2024",132,"NGDP_RPCH","2024-06-01",0.8
"2025",132,"NGDP_RPCH","2024-06-01",1.2
"2026",132,"NGDP_RPCH","2024-06-01",1.6
"2025",132,"NGDP_RPCH","2025-06-01",0.62604241080022
"2026",132,"NGDP_RPCH","2025-06-01",0.981996175782074
"2027",132,"NGDP_RPCH","2025-06-01",1.17959247076298
"2002",174,"PCPIPCH","2002-12-01",3.9
"2003",174,"PCPIPCH","2002-12-01",2.7
"2004",174,"PCPIPCH","2002-12-01",2.8
"2003",174,"PCPIPCH","2003-12-01",3.5
"2004",174,"PCPIPCH","2003-12-01",3.5
"2005",174,"PCPIPCH","2003-12-01",3.1
"2004",174,"PCPIPCH","2004-12-01",3.1
"2005",174,"PCPIPCH","2004-12-01",3.5
"2006",174,"PCPIPCH","2004-12-01",3.1
"2005",174,"PCPIPCH","2005-12-01",3.5
"2006",174,"PCPIPCH","2005-12-01",3.6
"2007",174,"PCPIPCH","2005-12-01",3.3
"2006",174,"PCPIPCH","2006-12-01",3.4
"2007",174,"PCPIPCH","2006-12-01",3.1
"2008",174,"PCPIPCH","2006-12-01",3
"2007",174,"PCPIPCH","2007-12-01",2.9
"2008",174,"PCPIPCH","2007-12-01",3.3
"2009",174,"PCPIPCH","2007-12-01",3.1
"2008",174,"PCPIPCH","2008-12-01",4.3
"2009",174,"PCPIPCH","2008-12-01",3.1
"2010",174,"PCPIPCH","2008-12-01",2.9
"2009",174,"PCPIPCH","2009-12-01",1.3
"2010",174,"PCPIPCH","2009-12-01",2
"2011",174,"PCPIPCH","2009-12-01",2.7
"2010",174,"PCPIPCH","2010-12-01",4.7
"2011",174,"PCPIPCH","2010-12-01",2.4
"2012",174,"PCPIPCH","2010-12-01",1.4
"2011",174,"PCPIPCH","2011-12-01",3.2
"2012",174,"PCPIPCH","2011-12-01",1.7
"2013",174,"PCPIPCH","2011-12-01",1.5
"2012",174,"PCPIPCH","2012-12-01",1.2
"2013",174,"PCPIPCH","2012-12-01",0.3
"2014",174,"PCPIPCH","2012-12-01",0.7
"2013",174,"PCPIPCH","2013-12-01",-0.7
"2014",174,"PCPIPCH","2013-12-01",-0.3
"2015",174,"PCPIPCH","2013-12-01",0.3
"2014",174,"PCPIPCH","2014-12-01",-1.3
"2015",174,"PCPIPCH","2014-12-01",-0.6
"2016",174,"PCPIPCH","2014-12-01",0.8
"2015",174,"PCPIPCH","2015-12-01",-1
"2016",174,"PCPIPCH","2015-12-01",0.7
"2017",174,"PCPIPCH","2015-12-01",0.9
"2016",174,"PCPIPCH","2016-12-01",0.1
"2017",174,"PCPIPCH","2016-12-01",1.1
"2018",174,"PCPIPCH","2016-12-01",1
"2019",174,"PCPIPCH","2016-12-01",1.2
"2017",174,"PCPIPCH","2017-12-01",1.2
"2018",174,"PCPIPCH","2017-12-01",0.9
"2019",174,"PCPIPCH","2017-12-01",1
"2020",174,"PCPIPCH","2017-12-01",1.1
"2018",174,"PCPIPCH","2018-12-01",0.9
"2019",174,"PCPIPCH","2018-12-01",1.1
"2020",174,"PCPIPCH","2018-12-01",0.9
"2021",174,"PCPIPCH","2018-12-01",1
"2019",174,"PCPIPCH","2019-12-01",0.5
"2020",174,"PCPIPCH","2019-12-01",0.5
"2021",174,"PCPIPCH","2019-12-01",0.9
"2022",174,"PCPIPCH","2019-12-01",1
"2020",174,"PCPIPCH","2020-12-01",-1.3
"2021",174,"PCPIPCH","2020-12-01",-0.1
"2022",174,"PCPIPCH","2020-12-01",0.6
"2023",174,"PCPIPCH","2020-12-01",0.9
"2021",174,"PCPIPCH","2021-12-01",0.6
"2022",174,"PCPIPCH","2021-12-01",3
"2023",174,"PCPIPCH","2021-12-01",0.9
"2024",174,"PCPIPCH","2021-12-01",0.9
"2022",174,"PCPIPCH","2022-12-01",9.4
"2023",174,"PCPIPCH","2022-12-01",5.8
"2024",174,"PCPIPCH","2022-12-01",3.6
"2025",174,"PCPIPCH","2022-12-01",2.5
"2023",174,"PCPIPCH","2023-12-01",4.1
"2024",174,"PCPIPCH","2023-12-01",3
"2025",174,"PCPIPCH","2023-12-01",2.4
"2026",174,"PCPIPCH","2023-12-01",2.1
"2024",174,"PCPIPCH","2024-12-01",3
"2025",174,"PCPIPCH","2024-12-01",2.5
"2026",174,"PCPIPCH","2024-12-01",2.2
